bond_id,cusip,offering_amt,amount_outstanding,offering_date
1939,87264ACV5,1250000000.0,1250000000.0,2022-09-12
1940,20030NBU4,1400000000.0,1400000000.0,2016-07-12
1941,055451BJ6,1000000000.0,1000000000.0,2025-02-18
1942,842400GK3,400000000.0,1300000000.0,2018-02-28
1943,969457BX7,1000000000.0,1000000000.0,2020-05-12
1944,134429BQ1,800000000.0,800000000.0,2024-09-30
1945,58013MFM1,750000000.0,750000000.0,2020-03-03
1946,931142CB7,2500000000.0,1332756000.0,2005-08-24
1947,58013MGA6,900000000.0,900000000.0,2025-02-26
1948,110122DL9,1447340000.0,1235008000.0,2020-06-16
1949,084670BK3,1000000000.0,1000000000.0,2013-01-29
1950,459200KU4,750000000.0,750000000.0,2022-07-20
1951,59156RCE6,1000000000.0,1000000000.0,2023-07-10
1952,58933YBN4,1000000000.0,1000000000.0,2023-05-08
1953,458140CL2,900000000.0,900000000.0,2024-02-15
1954,606822CB8,750000000.0,750000000.0,2021-10-05
1955,023135CQ7,1500000000.0,1500000000.0,2022-11-29
1956,78409VBK9,1491750000.0,1491750000.0,2023-01-31
1957,25179MBH5,1000000000.0,1000000000.0,2024-08-19
1958,91324PFB3,1250000000.0,1250000000.0,2024-03-19
1959,06418GAW7,850000000.0,850000000.0,2025-09-08
1960,718172DP1,750000000.0,750000000.0,2024-10-30
1961,00287YDA4,1008483000.0,1008483000.0,2020-10-19
1962,58013MFW9,800000000.0,800000000.0,2023-08-09
1963,24703DBQ3,800000000.0,800000000.0,2024-10-01
1964,639057AS7,1250000000.0,1250000000.0,2024-08-12
1965,375558CC5,1000000000.0,1000000000.0,2024-11-13
1966,24703TAM8,1000000000.0,1000000000.0,2025-03-26
1967,404119CZ0,750000000.0,750000000.0,2025-02-18
1968,87612GAK7,1000000000.0,1000000000.0,2024-08-06
1969,532457DQ8,1000000000.0,1000000000.0,2026-05-06
1970,91324PFP2,750000000.0,750000000.0,2025-06-17
1971,666807BS0,750000000.0,750000000.0,2020-03-19
1972,210385AQ3,750000000.0,750000000.0,2026-01-05
1973,91159HJD3,850000000.0,850000000.0,2022-01-20
1974,03770DAL7,750000000.0,750000000.0,2026-01-23
1975,902494BM4,900000000.0,900000000.0,2024-02-28
1976,14448CAS3,1999995000.0,1400418000.0,2020-11-06
1977,341081GQ4,750000000.0,750000000.0,2023-05-15
1978,969457CP3,1000000000.0,1000000000.0,2025-01-06
1979,855244BC2,1000000000.0,1000000000.0,2022-02-09
1980,36828AAC5,1000000000.0,1000000000.0,2026-02-02
1981,478160DJ0,1000000000.0,1000000000.0,2025-02-18
1982,59156RBZ0,1000000000.0,1000000000.0,2020-03-19
1983,16411QAG6,1499900000.0,1499900000.0,2020-05-29
1984,459200LK5,1000000000.0,1000000000.0,2025-02-05
1985,06051GHA0,1250000000.0,1250000000.0,2018-01-18
1986,45866FAQ7,1500000000.0,1500000000.0,2020-08-17
1987,665859AV6,1000000000.0,1000000000.0,2020-04-28
1988,87612GAC5,900000000.0,900000000.0,2023-01-03
1989,695114CZ9,1100000000.0,1100000000.0,2022-11-29
1990,37045XFJ0,1000000000.0,1000000000.0,2025-05-27
1992,89158TAC3,750000000.0,750000000.0,2026-01-06
1993,037833EG1,1750000000.0,1750000000.0,2021-02-01
1994,03040WBF1,800000000.0,800000000.0,2025-02-24
1995,09062XAD5,1750000000.0,1116523000.0,2015-09-10
1996,12189LAS0,1000000000.0,1000000000.0,2014-03-04
1997,824348AX4,1250000000.0,1250000000.0,2017-05-02
1998,459200KY6,750000000.0,750000000.0,2023-01-30
1999,20030NEQ0,1000000000.0,1000000000.0,2025-05-05
2000,084659AR2,999898000.0,999898000.0,2018-12-13
2001,756109BP8,750000000.0,750000000.0,2022-10-03
2002,59156RAY4,750000000.0,750000000.0,2010-08-03
2003,37045XEG7,1000000000.0,1000000000.0,2023-04-03
2004,25243YBD0,1000000000.0,1000000000.0,2020-04-27
2005,26875PAU5,750000000.0,750000000.0,2020-04-08
2006,744448DC2,800000000.0,800000000.0,2025-08-04
2007,74834LBG4,850000000.0,850000000.0,2024-08-15
2008,902674A26,999328000.0,999328000.0,2023-10-16
2009,244199BM6,750000000.0,750000000.0,2025-01-13
2010,210385AU4,850000000.0,850000000.0,2026-05-12
2011,958667AG2,800000000.0,800000000.0,2024-08-15
2012,91324PFR8,750000000.0,750000000.0,2025-06-17
2013,80282KBQ8,750000000.0,750000000.0,2025-03-17
2014,907818GH5,1000000000.0,1000000000.0,2025-02-10
2015,29273RBJ7,1000000000.0,1000000000.0,2015-06-18
2016,67066GAG9,1000000000.0,1000000000.0,2020-03-26
2017,83272GAF8,996770000.0,996770000.0,2025-04-23
2018,337738BM9,850000000.0,850000000.0,2024-08-01
2019,83272YAB8,848660000.0,848660000.0,2025-04-23
2020,30040WAU2,800000000.0,800000000.0,2023-05-08
2021,02079KAE7,1250000000.0,1250000000.0,2020-08-03
2022,00206RDK5,2494478000.0,930104000.0,2016-11-16
2023,05971KAW9,1000000000.0,1000000000.0,2026-04-08
2024,126650EJ5,750000000.0,750000000.0,2025-08-11
2025,337738BC1,1000000000.0,1000000000.0,2020-05-11
2026,58933YBL8,750000000.0,750000000.0,2023-05-08
2027,032095AY7,1000000000.0,1000000000.0,2025-10-27
2028,532457DC9,750000000.0,750000000.0,2025-08-18
2029,494550BU9,750000000.0,750000000.0,2014-02-19
2030,828807DH7,1250000000.0,1250000000.0,2019-09-04
2031,92857WCB4,1000000000.0,1000000000.0,2024-06-25
2032,29379VCD3,1000000000.0,1000000000.0,2023-01-03
2033,251526DD8,1000000000.0,1000000000.0,2025-12-03
2034,75513ECM1,1000000000.0,1000000000.0,2021-08-04
2035,92556VAF3,2000000000.0,2000000000.0,2021-09-28
2036,86562MDS6,800000000.0,800000000.0,2025-01-07
2037,45866FAY0,1000000000.0,1000000000.0,2022-05-12
2038,209111GG2,900000000.0,900000000.0,2023-11-20
2039,606822CD4,1000000000.0,1000000000.0,2022-01-11
2040,59156RAM0,1000000000.0,1000000000.0,2005-06-20
2041,00287YEA3,1000000000.0,1000000000.0,2025-02-18
2042,210385AE0,900000000.0,900000000.0,2023-09-26
2043,126650DG2,1750000000.0,1750000000.0,2019-08-08
2044,015271AR0,750000000.0,750000000.0,2018-07-08
2045,882508CJ1,750000000.0,750000000.0,2024-02-05
2046,37045VAT7,900000000.0,900000000.0,2018-09-05
2047,10112RBH6,750000000.0,750000000.0,2023-05-04
2048,20030NEP2,850000000.0,850000000.0,2025-05-05
2049,458140AK6,1500000000.0,801995000.0,2011-09-14
2051,37940XAX0,1000000000.0,1000000000.0,2025-11-06
2052,06418GAZ0,1100000000.0,1100000000.0,2026-01-22
2053,037833EP1,1500000000.0,1500000000.0,2022-08-01
2054,191216CX6,1500000000.0,1500000000.0,2020-04-29
2055,00287YDV8,750000000.0,750000000.0,2024-02-22
2056,925650AH6,750000000.0,750000000.0,2024-12-09
2057,191216DC1,1500000000.0,1500000000.0,2020-09-14
2058,458140AN0,750000000.0,750000000.0,2012-12-04
2059,501044DG3,1000000000.0,1000000000.0,2017-01-17
2060,032654AV7,1000000000.0,1000000000.0,2021-09-28
2062,219350BQ7,1100000000.0,1100000000.0,2019-11-14
2063,053015AJ2,1000000000.0,1000000000.0,2025-05-05
2064,404119DA4,750000000.0,750000000.0,2025-02-18
2065,58013MFT6,750000000.0,750000000.0,2022-09-06
2066,04316JAL3,750000000.0,750000000.0,2024-12-10
2067,13607HR53,1000000000.0,1000000000.0,2022-03-30
2068,084664CV1,1750000000.0,1750000000.0,2020-10-05
2069,11271LAB8,550000000.0,900000000.0,2017-09-11
2070,12189LBG5,925000000.0,925000000.0,2021-03-29
2071,89417EAS8,750000000.0,750000000.0,2023-05-22
2072,30231GAZ5,1500000000.0,1500000000.0,2019-08-13
2073,65535HBA6,750000000.0,750000000.0,2022-01-04
2074,22822VBC4,750000000.0,750000000.0,2023-04-24
2075,92826CAK8,1000000000.0,1000000000.0,2020-03-31
2076,50540RBB7,850000000.0,850000000.0,2024-09-16
2077,40434LAN5,1100000000.0,1100000000.0,2022-06-06
2078,816851AP4,750000000.0,750000000.0,2009-10-05
2079,31428XDW3,1046687000.0,1046687000.0,2025-08-29
2080,87612GAN1,1000000000.0,1000000000.0,2025-02-24
2081,594918CW2,1431876000.0,1431876000.0,2024-05-06
2082,797440CG7,850000000.0,850000000.0,2025-03-24
2083,30161NBV2,775000000.0,775000000.0,2026-02-18
2084,74340XCR0,750000000.0,750000000.0,2025-05-05
2085,25245BAC1,750000000.0,750000000.0,2025-04-10
2086,026874DP9,1000000000.0,1000000000.0,2020-05-06
2088,149123BS9,1250000000.0,758680000.0,2011-05-24
2089,67103HAL1,850000000.0,850000000.0,2022-06-06
2090,375558CD3,1000000000.0,1000000000.0,2024-11-13
2091,037833CH1,1000000000.0,1000000000.0,2017-02-02
2092,444859CD2,750000000.0,750000000.0,2025-03-03
2093,046353AW8,1300000000.0,1300000000.0,2020-08-03
2094,49456BAG6,750000000.0,750000000.0,2014-11-24
2095,00206RHK1,2000000000.0,956236000.0,2019-02-13
2096,87612BBU5,1000000000.0,1000000000.0,2022-02-04
2097,91324PDL3,1350000000.0,1350000000.0,2018-06-14
2099,29273VAT7,1000000000.0,1000000000.0,2023-10-10
2100,694308KT3,750000000.0,750000000.0,2024-09-03
2101,863667BF7,750000000.0,750000000.0,2024-09-04
2102,37940XAQ5,750000000.0,750000000.0,2022-08-08
2103,49271VAR1,1150000000.0,1150000000.0,2022-04-07
2104,46590XAP1,983026000.0,999999000.0,2023-08-22
2105,29390XAH7,800000000.0,800000000.0,2026-02-19
2106,855244AU3,1000000000.0,1000000000.0,2019-05-02
2107,857477BG7,750000000.0,750000000.0,2020-01-21
2108,24703TAP1,99681.0,99681.0,2025-03-26
2109,03027XCF5,750000000.0,750000000.0,2023-09-12
2111,377372AQ0,750000000.0,750000000.0,2025-03-06
2112,94106BAG6,750000000.0,750000000.0,2024-02-15
2113,87264ADD4,1000000000.0,1000000000.0,2023-09-11
2114,548661EE3,1000000000.0,1000000000.0,2021-09-13
2115,14149YBS6,1000000000.0,1000000000.0,2024-11-13
2116,961214EY5,1000000000.0,1000000000.0,2021-11-08
2117,361448BR3,400000000.0,900000000.0,2024-06-03
2118,00774MBP9,750000000.0,750000000.0,2025-01-06
2119,24703TAG1,1744490000.0,1744490000.0,2021-05-17
2120,747525BR3,1000000000.0,1000000000.0,2022-05-05
2122,20030NCJ8,1200000000.0,1200000000.0,2018-02-01
2123,60687YBH1,1000000000.0,1000000000.0,2020-07-06
2124,458140AT7,2000000000.0,773242000.0,2015-07-22
2125,60687YBU2,1000000000.0,1000000000.0,2021-09-08
2126,06738EBR5,1000000000.0,1000000000.0,2021-03-03
2127,26442UAV6,750000000.0,750000000.0,2025-03-03
2128,98978VAX1,1000000000.0,1000000000.0,2025-08-11
2129,744320BA9,1039497000.0,1039497000.0,2018-04-05
2130,58013MEC4,850000000.0,850000000.0,2007-10-15
2131,02344AAH1,750000000.0,750000000.0,2025-07-24
2133,14448CAL8,750000000.0,750000000.0,2020-11-06
2134,406216BE0,900000000.0,900000000.0,2013-07-29
2135,278642AZ6,1000000000.0,1000000000.0,2021-05-03
2136,83272YAC6,800000000.0,800000000.0,2025-11-17
2137,345397G98,750000000.0,750000000.0,2025-03-18
2138,666807BU5,1000000000.0,1000000000.0,2020-03-19
2139,75513ECP4,1100000000.0,1100000000.0,2021-11-01
2140,025816BF5,1049800000.0,1049800000.0,2013-01-28
2141,053015AH6,1000000000.0,1000000000.0,2024-09-04
2142,92343VBT0,15000000000.0,803356000.0,2013-09-11
2144,12189LBJ9,1000000000.0,1000000000.0,2022-05-31
2145,718172DN6,750000000.0,750000000.0,2024-10-30
2146,713448FZ6,750000000.0,750000000.0,2024-07-15
2147,65339KDM9,750000000.0,750000000.0,2025-01-30
2148,161175CT9,750000000.0,750000000.0,2025-08-18
2149,89236TQB4,800000000.0,800000000.0,2026-05-11
2150,126650DX5,750000000.0,750000000.0,2023-05-30
2151,036752BC6,750000000.0,750000000.0,2024-10-22
2152,049463AG7,750000000.0,750000000.0,2025-11-07
2153,65339KDK3,750000000.0,750000000.0,2025-01-30
2154,91324PDQ2,1100000000.0,1100000000.0,2018-12-13
2155,74340XCJ8,800000000.0,800000000.0,2024-01-18
2156,571903BF9,1000000000.0,1000000000.0,2020-08-12
2157,74834LBD1,750000000.0,750000000.0,2023-10-30
2158,87612GAT8,750000000.0,750000000.0,2026-02-25
2159,927804GY4,850000000.0,850000000.0,2026-02-24
2160,29273VBJ8,1000000000.0,1000000000.0,2026-01-12
2161,713448GJ1,850000000.0,850000000.0,2025-07-21
2162,79466LAK0,1250000000.0,1250000000.0,2021-06-29
2163,231021AW6,750000000.0,750000000.0,2024-02-14
2164,30161MAG8,900000000.0,900000000.0,2009-09-16
2165,929160BC2,750000000.0,750000000.0,2024-11-18
2166,20030NCN9,2500000000.0,1035210000.0,2018-10-02
2167,59156RBG2,1000000000.0,1000000000.0,2013-11-07
2168,717081EC3,1000000000.0,1000000000.0,2016-11-14
2169,031162DE7,1000000000.0,1000000000.0,2022-02-17
2170,49456BBB6,1100000000.0,1100000000.0,2025-04-22
2171,23338VBA3,800000000.0,800000000.0,2026-02-18
2172,723787AQ0,1100000000.0,1100000000.0,2020-08-06
2173,695114DP0,800000000.0,800000000.0,2026-03-23
2174,459200HF1,1107313000.0,1107313000.0,2012-06-20
2175,62954HAU2,1000000000.0,1000000000.0,2022-04-14
2176,30231GAN2,1000000000.0,1000000000.0,2015-03-03
2177,29379VAY9,1100000000.0,1100000000.0,2012-08-06
2178,036752AP8,1000000000.0,1000000000.0,2021-03-08
2179,260543DC4,850000000.0,850000000.0,2020-08-17
2181,459200LH2,850000000.0,850000000.0,2025-02-05
2182,27636AAA0,900000000.0,900000000.0,2024-10-07
2183,37045XFG6,750000000.0,750000000.0,2025-02-27
2184,76720AAW6,750000000.0,750000000.0,2025-03-11
2185,797440CD4,800000000.0,800000000.0,2023-03-06
2186,126650CD0,750000000.0,750000000.0,2013-12-02
2187,92826CAZ5,750000000.0,750000000.0,2026-02-03
2188,337738BN7,900000000.0,900000000.0,2024-08-01
2189,832696AZ1,1000000000.0,1000000000.0,2023-10-11
2190,375558CA9,1000000000.0,1000000000.0,2023-09-07
2191,30212PBL8,1000000000.0,1000000000.0,2025-02-19
2192,87612BBS0,1000000000.0,1000000000.0,2021-02-20
2193,20030NES6,691967000.0,1172013000.0,2025-09-22
2194,571903BZ5,850000000.0,850000000.0,2026-02-18
2195,12189LBE0,825000000.0,825000000.0,2019-07-15
2196,437076CP5,1250000000.0,1250000000.0,2022-03-24
2197,084659BC4,1500000000.0,1500000000.0,2021-02-03
2198,882508BF0,750000000.0,750000000.0,2019-03-01
2199,43475RAT3,981155000.0,981155000.0,2025-11-19
2200,24422EYE3,800000000.0,800000000.0,2025-06-02
2202,927804GV0,825000000.0,825000000.0,2025-09-08
2203,369550BR8,750000000.0,750000000.0,2025-04-28
2204,718172CW7,1250000000.0,1250000000.0,2022-11-15
2205,191216DR8,1000000000.0,1000000000.0,2024-05-06
2206,682680DC4,1000000000.0,1000000000.0,2025-08-06
2207,59156RCN6,500000000.0,750000000.0,2024-06-03
2208,444859BV3,750000000.0,750000000.0,2022-11-07
2209,29379VBQ5,1250000000.0,1250000000.0,2018-02-01
2210,904764BV8,1000000000.0,1000000000.0,2024-08-07
2211,822905AQ8,1000000000.0,1000000000.0,2025-11-03
2213,244199BF1,1250000000.0,1250000000.0,2012-06-05
2214,74340XCV1,750000000.0,750000000.0,2026-04-20
2215,74432QCE3,1000000000.0,1000000000.0,2019-02-20
2217,115236AK7,800000000.0,800000000.0,2025-06-11
2218,685218AB5,850000000.0,850000000.0,2014-01-30
2219,00108WAV2,750000000.0,750000000.0,2026-03-10
2220,50247VAC3,1000000000.0,1000000000.0,2014-02-25
2221,606822DC5,1000000000.0,1000000000.0,2023-04-11
2222,80282KBL9,750000000.0,750000000.0,2024-05-28
2223,00287YDB2,827091000.0,827091000.0,2020-10-19
2224,013716AU9,750000000.0,750000000.0,2003-12-03
2225,404119DE6,1000000000.0,1000000000.0,2025-10-27
2226,694308KZ9,750000000.0,750000000.0,2025-09-30
2227,74460WAH0,600000000.0,900000000.0,2023-07-24
2228,126650EA4,750000000.0,750000000.0,2023-05-30
2229,456837BC6,1000000000.0,1000000000.0,2022-03-21
2230,46590XAU0,933050000.0,936050000.0,2023-08-22
2231,94973VBB2,1000000000.0,1000000000.0,2012-09-05
2232,084659BF7,980000000.0,980000000.0,2023-01-10
2233,26442UAU8,850000000.0,850000000.0,2025-03-03
2234,822905AD7,960281000.0,960281000.0,2024-09-05
2235,06738EBW4,1000000000.0,1000000000.0,2021-11-17
2236,25245BAE7,750000000.0,750000000.0,2025-04-10
2237,58933YBQ7,750000000.0,750000000.0,2025-09-02
2238,023135CK0,1250000000.0,1250000000.0,2022-04-11
2239,23291KAJ4,900000000.0,900000000.0,2019-10-29
2240,539830BW8,1000000000.0,1000000000.0,2022-10-19
2241,72650RBQ4,1000000000.0,1000000000.0,2025-01-13
2242,744448CY5,850000000.0,850000000.0,2023-03-27
2243,125523CU2,750000000.0,750000000.0,2024-02-05
2244,842400GT4,500000000.0,1200000000.0,2020-01-06
2245,13645RAX2,900000000.0,900000000.0,2015-09-08
2246,37045XFA9,750000000.0,750000000.0,2024-09-03
2247,375558BS1,1000000000.0,1000000000.0,2020-09-23
2248,88579YBK6,1000000000.0,1000000000.0,2019-08-19
2249,74340XCE9,750000000.0,750000000.0,2023-03-23
2250,316773DM9,750000000.0,750000000.0,2024-09-03
2251,756109CG7,800000000.0,800000000.0,2024-01-08
2252,10112RBE3,850000000.0,850000000.0,2021-03-02
2253,03027XBZ2,800000000.0,800000000.0,2023-02-28
2254,478160CL6,1000000000.0,1000000000.0,2017-11-08
2255,66989HAZ1,925000000.0,925000000.0,2025-11-03
2256,742718GP8,750000000.0,750000000.0,2025-10-27
2257,46982LAA6,800000000.0,800000000.0,2026-02-24
2258,91324PDZ2,1250000000.0,1250000000.0,2020-05-13
2259,05526DBK0,1000000000.0,1000000000.0,2019-09-03
2260,113004AC9,400000000.0,850000000.0,2025-11-13
2261,828807EB9,800000000.0,800000000.0,2026-01-06
2262,205887CE0,1000000000.0,1000000000.0,2018-10-15
2263,45687VAF3,750000000.0,750000000.0,2024-05-07
2264,278642AW3,500000000.0,950000000.0,2020-03-04
2265,373334KW0,900000000.0,900000000.0,2024-02-20
2266,172967HS3,1000000000.0,880000000.0,2014-04-29
2267,29379VBW2,1250000000.0,1250000000.0,2019-06-24
2268,37045XFK7,750000000.0,750000000.0,2025-05-27
2269,682680BB8,850000000.0,780093000.0,2020-03-05
2270,573874AJ3,750000000.0,750000000.0,2021-09-09
2271,053015AK9,1000000000.0,1000000000.0,2026-05-04
2272,68389XDC6,1000000000.0,1000000000.0,2025-01-30
2273,084659AV3,1098735000.0,1098735000.0,2021-02-03
2274,55336VBU3,1000000000.0,1000000000.0,2022-08-08
2275,341081GV3,850000000.0,850000000.0,2024-05-28
2276,694308KJ5,750000000.0,750000000.0,2023-01-04
2277,06368ME67,1100000000.0,1100000000.0,2026-01-07
2279,278642AY9,750000000.0,750000000.0,2021-05-03
2280,571748CA8,1000000000.0,1000000000.0,2024-10-30
2281,10373QBS8,1250000000.0,1250000000.0,2021-09-14
2282,776743AL0,1000000000.0,1000000000.0,2020-08-18
2283,17275RBV3,1000000000.0,1000000000.0,2024-02-21
2284,89236TGU3,750000000.0,750000000.0,2020-02-10
2285,68233JDJ0,850000000.0,850000000.0,2026-03-17
2286,251526CX5,1250000000.0,1250000000.0,2024-09-04
2287,666807CL4,850000000.0,850000000.0,2024-01-29
2288,86562MCY4,1000000000.0,1000000000.0,2023-07-06
2289,49326EEJ8,750000000.0,750000000.0,2019-09-04
2291,149123CF6,1000000000.0,1000000000.0,2019-09-16
2292,842587EA1,750000000.0,750000000.0,2024-09-04
2293,053015AF0,1000000000.0,1000000000.0,2020-08-11
2294,86722TAB8,750000000.0,750000000.0,2008-06-03
2295,87264ACX1,750000000.0,750000000.0,2022-09-12
2296,04636NAB9,750000000.0,750000000.0,2021-05-25
2297,744533BS8,800000000.0,800000000.0,2025-06-23
2298,053332AZ5,750000000.0,750000000.0,2020-03-26
2299,92826CAJ1,750000000.0,750000000.0,2017-09-06
2300,60687YDL0,1250000000.0,1250000000.0,2025-06-26
2301,92343VFD1,1250000000.0,1178000000.0,2020-03-17
2302,038222AN5,750000000.0,750000000.0,2020-05-26
2303,00440KAC7,1200000000.0,1200000000.0,2024-10-01
2304,37045XFM3,900000000.0,900000000.0,2026-01-05
2305,24703TAH9,749385000.0,749385000.0,2021-05-17
2306,035240AR1,750000000.0,750000000.0,2019-01-10
2307,927804GW8,875000000.0,875000000.0,2025-09-08
2308,931142EU3,1000000000.0,1000000000.0,2021-09-08
2309,911312BN5,1150000000.0,1150000000.0,2017-11-09
2311,341081GY7,950000000.0,950000000.0,2025-02-18
2312,842587DE4,1000000000.0,1000000000.0,2020-04-01
2313,29273RBF5,1000000000.0,1000000000.0,2015-03-05
2314,58013MFS8,750000000.0,750000000.0,2022-09-06
2315,969457CN8,750000000.0,750000000.0,2024-08-08
2316,29364WBS6,750000000.0,750000000.0,2026-02-23
2317,375558BZ5,1000000000.0,1000000000.0,2023-09-07
2318,45866FAL8,1250000000.0,1250000000.0,2020-05-18
2319,98978VAS2,750000000.0,750000000.0,2020-05-07
2320,59562VBD8,750000000.0,750000000.0,2014-03-27
2321,037833EA4,1750000000.0,1750000000.0,2020-08-13
2322,883556DE9,750000000.0,750000000.0,2025-09-30
2323,015271AY5,800000000.0,800000000.0,2022-02-02
2324,713448FA1,750000000.0,750000000.0,2020-10-05
2325,666807CJ9,1000000000.0,1000000000.0,2023-02-06
2326,03073EBE4,1000000000.0,1000000000.0,2026-02-10
2327,913017CW7,750000000.0,750000000.0,2018-08-13
2328,72650RBM3,1000000000.0,1000000000.0,2019-09-09
2329,30161MAN3,788203000.0,788203000.0,2013-01-08
2330,532457CF3,1000000000.0,1000000000.0,2023-02-23
2331,883556DK5,750000000.0,750000000.0,2026-02-09
2332,962166BY9,750000000.0,750000000.0,2020-03-26
2333,717081EK5,1000000000.0,1000000000.0,2018-09-04
2334,717081DK6,500000000.0,1000000000.0,2014-05-12
2335,694308KP1,800000000.0,800000000.0,2023-11-06
2336,373334JW2,750000000.0,1100000000.0,2012-02-29
2337,478160CR3,1000000000.0,1000000000.0,2020-08-20
2338,12636YAE2,750000000.0,750000000.0,2024-05-14
2339,58933YBA2,1000000000.0,1000000000.0,2020-06-16
2340,406216AW1,800000000.0,800000000.0,2008-09-09
2341,25243YBN8,900000000.0,900000000.0,2023-10-02
2342,06368MS70,1250000000.0,1250000000.0,2026-05-28
2343,29379VBY8,1000000000.0,1000000000.0,2020-01-06
2344,70450YAE3,1500000000.0,1500000000.0,2019-09-19
2345,42824CAX7,748085000.0,748085000.0,2016-11-23
2346,863667AY7,1000000000.0,1000000000.0,2020-05-26
2347,23291KAH8,800000000.0,800000000.0,2019-10-29
2348,49177JAM4,750000000.0,750000000.0,2023-10-19
2349,49326EER0,750000000.0,750000000.0,2026-01-21
2350,636274AE2,800000000.0,800000000.0,2023-06-07
2351,66989HBA5,925000000.0,925000000.0,2025-11-03
2352,60687YBL2,800000000.0,800000000.0,2020-09-01
2353,036752AS2,1250000000.0,1250000000.0,2021-03-08
2354,539830BR9,800000000.0,800000000.0,2022-04-21
2355,68389XCN3,750000000.0,750000000.0,2023-02-02
2356,031162CS7,1250000000.0,2250000000.0,2020-02-18
2357,037833ER7,1250000000.0,1250000000.0,2022-08-01
2358,539830BD0,1000000000.0,1000000000.0,2015-02-12
2359,863667BM2,1000000000.0,1000000000.0,2025-01-30
2360,21871XAS8,750000000.0,750000000.0,2023-12-05
2361,120568BC3,1000000000.0,1000000000.0,2021-05-07
2362,478160BJ2,650000000.0,850000000.0,2013-12-02
2363,83272GAD3,745486000.0,745486000.0,2025-04-23
2364,863667AJ0,1000000000.0,1000000000.0,2016-03-03
2365,694308LA3,1000000000.0,1000000000.0,2026-02-18
2367,06849UAD7,834000000.0,834000000.0,2009-11-23
2368,532457BT4,1500000000.0,958153000.0,2019-02-20
2369,609207AT2,500000000.0,750000000.0,2020-04-07
2370,717081EY5,1000000000.0,1000000000.0,2020-05-18
2371,571748BV3,1000000000.0,1000000000.0,2023-09-06
2372,37045VAL4,750000000.0,750000000.0,2016-02-18
2374,247361A32,1000000000.0,1000000000.0,2025-06-05
2375,654106AL7,1000000000.0,1000000000.0,2020-03-25
2376,20030NEE7,1000000000.0,1000000000.0,2023-05-01
2377,69352PAT0,750000000.0,750000000.0,2024-08-06
2378,911312BY1,750000000.0,750000000.0,2020-03-19
2379,717081EZ2,1000000000.0,1000000000.0,2020-05-18
2380,20826FAV8,1100000000.0,1100000000.0,2022-02-22
2381,361841AX7,800000000.0,800000000.0,2026-02-25
2382,404119CC1,850000000.0,850000000.0,2021-06-21
2383,68389XBG9,1250000000.0,1250000000.0,2015-04-28
2384,037833EL0,1400000000.0,1400000000.0,2021-07-29
2385,573284BA3,750000000.0,750000000.0,2024-10-31
2386,666807BH4,950000000.0,950000000.0,2013-05-28
2387,927804GK4,750000000.0,750000000.0,2023-03-28
2388,882508BJ2,750000000.0,750000000.0,2020-04-24
2389,904764BT3,800000000.0,800000000.0,2023-09-05
2390,046353AG3,1000000000.0,1000000000.0,2012-09-11
2391,682680DB6,750000000.0,750000000.0,2025-08-06
2392,191216DY3,750000000.0,750000000.0,2024-08-07
2393,437076BA9,1000000000.0,1000000000.0,2013-04-02
2394,573874AT1,1000000000.0,1000000000.0,2026-04-06
2395,29364WBB3,600000000.0,900000000.0,2018-08-08
2396,89417EAU3,750000000.0,750000000.0,2025-07-21
2397,345370CS7,1300000000.0,1300000000.0,2016-12-05
2398,59156RCD8,1000000000.0,1000000000.0,2023-01-03
2399,88579YBD2,650000000.0,1150000000.0,2018-09-11
2400,929903AM4,800000000.0,800000000.0,2005-07-27
2401,25179MAN3,750000000.0,750000000.0,2012-05-07
2402,65163LAR0,998525000.0,998525000.0,2024-08-08
2403,437076BZ4,1250000000.0,1250000000.0,2020-01-06
2404,694308KY2,850000000.0,850000000.0,2025-09-30
2406,17275RCA8,750000000.0,750000000.0,2025-02-19
2407,718172CP2,750000000.0,750000000.0,2020-04-29
2408,883556CX8,1000000000.0,1000000000.0,2023-08-07
2409,26441CCF0,750000000.0,750000000.0,2024-06-05
2410,031162DK3,1000000000.0,1000000000.0,2022-08-15
2411,161175CL6,1000000000.0,1000000000.0,2022-03-10
2412,969457CS7,750000000.0,750000000.0,2025-06-26
2413,037833DG2,1250000000.0,1250000000.0,2017-11-06
2414,05971KAF6,1000000000.0,1000000000.0,2020-05-20
2415,828807DF1,1250000000.0,1250000000.0,2019-09-04
2416,822905AN5,1000000000.0,1000000000.0,2025-11-03
2417,58013MFQ2,1000000000.0,1000000000.0,2020-03-25
2418,58933YCA1,750000000.0,750000000.0,2025-12-01
2419,161175CG7,1400000000.0,1400000000.0,2021-09-27
2420,718172AM1,750000000.0,750000000.0,2011-11-08
2421,009066AD3,850000000.0,850000000.0,2026-03-12
2422,125523CJ7,750000000.0,750000000.0,2020-03-04
2423,89788MAB8,750000000.0,750000000.0,2020-06-02
2424,369550BH0,750000000.0,750000000.0,2020-03-23
2425,03027XBA7,750000000.0,750000000.0,2020-01-07
2426,883556BY7,750000000.0,750000000.0,2017-08-10
2427,694308KX4,850000000.0,850000000.0,2025-06-02
2428,437076DK5,1000000000.0,1000000000.0,2025-09-08
2429,854502AL5,750000000.0,750000000.0,2020-02-03
2430,56585ABL5,900000000.0,900000000.0,2025-02-06
