cusip,window_start,window_end,n_trades,n_capped_trades,total_volume_floor,days_traded,n_customer_trades,n_dealer_trades,median_trade_size
30161MAG8,2025-09-04,2025-12-04,544,0,155736000.0,59,,,25000.0
30161MAN3,2025-09-04,2025-12-04,639,0,74960000.0,63,,,21000.0
30161NAX9,2025-09-04,2025-12-04,2118,0,262780000.0,63,,,15000.0
30161NBK6,2025-09-04,2025-12-04,628,0,156552000.0,60,,,10000.0
30161NBL4,2025-09-04,2025-12-04,667,0,269338000.0,63,,,65000.0
30212PAR6,2025-09-04,2025-12-04,1835,0,358867000.0,64,,,20000.0
30212PBL8,2025-09-04,2025-12-04,1693,0,711760000.0,63,,,53000.0
30225VAK3,2025-09-04,2025-12-04,805,0,246785000.0,63,,,25000.0
30225VAV9,2025-09-04,2025-12-04,1044,0,437955000.0,63,,,49000.0
30231GAN2,2025-09-04,2025-12-04,991,0,270551000.0,63,,,20000.0
30231GAW2,2025-09-04,2025-12-04,1339,0,288836000.0,63,,,17000.0
30231GAY8,2025-09-04,2025-12-04,671,0,146471000.0,61,,,60000.0
30231GAZ5,2025-09-04,2025-12-04,367,0,93587000.0,59,,,50000.0
30231GBE1,2025-09-04,2025-12-04,2097,0,256290000.0,64,,,16000.0
30231GBF8,2025-09-04,2025-12-04,1667,0,494650000.0,65,,,50000.0
30231GBG6,2025-09-04,2025-12-04,779,0,241850000.0,64,,,70000.0
30231GBK7,2025-09-04,2025-12-04,1731,0,377240000.0,63,,,30000.0
30231GBM3,2025-09-04,2025-12-04,646,0,474912000.0,63,,,156000.0
30231GBN1,2025-09-04,2025-12-04,7263,0,1321469000.0,63,,,4000.0
30303M8H8,2025-09-04,2025-12-04,6747,0,839036965.0,65,,,15000.0
30303M8J4,2025-09-04,2025-12-04,1848,0,1129058770.0,70,,,70000.0
30303M8K1,2025-09-04,2025-12-04,1142,0,747055000.0,66,,,59000.0
30303M8M7,2025-09-04,2025-12-04,2132,0,398682000.0,64,,,20500.0
30303M8N5,2025-09-04,2025-12-04,4206,0,609117000.0,64,,,24000.0
30303M8Q8,2025-09-04,2025-12-04,2090,0,1121246945.0,65,,,40000.0
30303M8R6,2025-09-04,2025-12-04,2732,0,793147925.0,64,,,10000.0
30303M8S4,2025-09-04,2025-12-04,1368,0,230439000.0,63,,,30000.0
30303M8T2,2025-09-04,2025-12-04,3205,0,598386000.0,65,,,25000.0
30303M8U9,2025-09-04,2025-12-04,4340,0,1468932000.0,65,,,22000.0
30303M8V7,2025-09-04,2025-12-04,2633,0,3195269000.0,66,,,100000.0
30303M8W5,2025-09-04,2025-12-04,2435,0,1429029000.0,66,,,35000.0
30303M8X3,2025-09-04,2025-12-04,6789,14,9892149000.0,25,,,35000.0
30303M8Y1,2025-09-04,2025-12-04,2996,11,11861356000.0,24,,,950000.0
30303MAB8,2025-09-04,2025-12-04,9289,7,10464042000.0,24,,,9000.0
30303MAC6,2025-09-04,2025-12-04,4085,13,10311282000.0,25,,,100000.0
30303MAD4,2025-09-04,2025-12-04,9495,17,15982945000.0,26,,,15000.0
30303MAE2,2025-09-04,2025-12-04,3875,21,18536957000.0,26,,,1000000.0
303901BL5,2025-09-04,2025-12-04,843,0,241002000.0,60,,,40000.0
303901BN1,2025-09-04,2025-12-04,398,0,114238000.0,61,,,25000.0
303901BR2,2025-09-04,2025-12-04,816,0,244241000.0,60,,,24000.0
31428XDS2,2025-09-04,2025-12-04,235,0,389482000.0,37,,,330000.0
31428XDW3,2025-09-04,2025-12-04,287,0,239325000.0,36,,,276000.0
31620MBT2,2025-09-04,2025-12-04,315,0,282487000.0,60,,,43000.0
31620MBU9,2025-09-04,2025-12-04,240,0,139617000.0,47,,,100000.0
31620MBY1,2025-09-04,2025-12-04,1230,0,192410000.0,63,,,13000.0
316773CH1,2025-09-04,2025-12-04,969,0,319445000.0,63,,,20000.0
316773DG2,2025-09-04,2025-12-04,1405,0,124536000.0,63,,,9000.0
316773DL1,2025-09-04,2025-12-04,901,0,451098000.0,63,,,50000.0
316773DM9,2025-09-04,2025-12-04,439,0,157738000.0,62,,,77000.0
337738AU2,2025-09-04,2025-12-04,3282,0,1034785000.0,63,,,21000.0
337738AV0,2025-09-04,2025-12-04,791,0,970750000.0,63,,,221000.0
337738BC1,2025-09-04,2025-12-04,1435,0,384682000.0,63,,,20000.0
337738BE7,2025-09-04,2025-12-04,1533,0,499712500.0,63,,,33000.0
337738BH0,2025-09-04,2025-12-04,1783,0,738119000.0,63,,,30000.0
337738BL1,2025-09-04,2025-12-04,1182,0,522064000.0,64,,,17500.0
337738BM9,2025-09-04,2025-12-04,2071,0,535999000.0,63,,,14000.0
337738BN7,2025-09-04,2025-12-04,1154,0,622206000.0,63,,,38000.0
337738BP2,2025-09-04,2025-12-04,1753,0,1154720000.0,63,,,19000.0
337738BQ0,2025-09-04,2025-12-04,1558,0,2006792000.0,63,,,133500.0
337932AM9,2025-09-04,2025-12-04,336,0,170846000.0,57,,,127500.0
341081FQ5,2025-09-04,2025-12-04,251,0,148319000.0,56,,,100000.0
341081FX0,2025-09-04,2025-12-04,200,0,63829000.0,50,,,127000.0
341081GE1,2025-09-04,2025-12-04,283,0,179961000.0,55,,,149000.0
341081GG6,2025-09-04,2025-12-04,2356,0,294397000.0,63,,,14000.0
341081GL5,2025-09-04,2025-12-04,798,0,138149000.0,63,,,25000.0
341081GM3,2025-09-04,2025-12-04,425,0,148812000.0,54,,,45000.0
341081GQ4,2025-09-04,2025-12-04,851,0,101583000.0,63,,,25000.0
341081GU5,2025-09-04,2025-12-04,670,0,270750000.0,63,,,40000.0
341081GV3,2025-09-04,2025-12-04,475,0,320737000.0,58,,,172000.0
341081GY7,2025-09-04,2025-12-04,636,0,795206000.0,63,,,250000.0
341081HB6,2025-09-04,2025-12-04,502,0,2003692000.0,3,,,1375000.0
341099CL1,2025-09-04,2025-12-04,352,0,108832000.0,51,,,50000.0
345370CA6,2025-09-04,2025-12-04,28256,0,391701570.0,65,,,200.0
345370CQ1,2025-09-04,2025-12-04,3728,0,2960098000.0,66,,,49000.0
345370CS7,2025-09-04,2025-12-04,2951,0,489411000.0,65,,,25000.0
345370DA5,2025-09-04,2025-12-04,2954,0,2009002000.0,64,,,35000.0
345370DB3,2025-09-04,2025-12-04,8173,0,924643400.0,65,,,20000.0
345397B36,2025-09-04,2025-12-04,824,0,952881000.0,64,,,384500.0
345397B69,2025-09-04,2025-12-04,450,0,646159000.0,56,,,595000.0
345397C68,2025-09-04,2025-12-04,785,0,934772000.0,61,,,450000.0
345397D42,2025-09-04,2025-12-04,556,0,668882000.0,60,,,650000.0
345397D67,2025-09-04,2025-12-04,742,0,1237097000.0,63,,,413000.0
345397E25,2025-09-04,2025-12-04,438,0,486103000.0,60,,,310500.0
345397E66,2025-09-04,2025-12-04,1116,2,2392559000.0,63,,,307000.0
345397G23,2025-09-04,2025-12-04,484,0,358838000.0,58,,,226000.0
345397G31,2025-09-04,2025-12-04,575,0,1068463000.0,62,,,750000.0
345397G49,2025-09-04,2025-12-04,715,0,755725000.0,60,,,347000.0
345397G56,2025-09-04,2025-12-04,1619,0,3632952000.0,63,,,920000.0
345397G98,2025-09-04,2025-12-04,536,0,888115000.0,56,,,600000.0
345397H48,2025-09-04,2025-12-04,1419,0,3188958000.0,62,,,800000.0
345397H89,2025-09-04,2025-12-04,785,2,2308327000.0,26,,,1000000.0
35137LAJ4,2025-09-04,2025-12-04,1451,0,342276000.0,63,,,25000.0
35137LAK1,2025-09-04,2025-12-04,953,0,564712000.0,62,,,51000.0
35137LAN5,2025-09-04,2025-12-04,1630,0,435489000.0,63,,,20000.0
35177PAX5,2025-09-04,2025-12-04,254,0,72438000.0,44,,,100500.0
35671DBC8,2025-09-04,2025-12-04,1879,0,1023389799.0,65,,,70000.0
361448BR3,2025-09-04,2025-12-04,616,0,773859000.0,60,,,200000.0
36164QNA2,2025-09-04,2025-12-04,350,0,455351000.0,55,,,290000.0
361841AR0,2025-09-04,2025-12-04,600,0,549261000.0,61,,,124500.0
361841AT6,2025-09-04,2025-12-04,258,0,198990000.0,52,,,158500.0
36186CBY8,2025-09-04,2025-12-04,2163,0,599942000.0,63,,,20000.0
36264FAM3,2025-09-04,2025-12-04,330,0,430670000.0,57,,,385000.0
36264FAN1,2025-09-04,2025-12-04,215,0,318511900.0,46,,,459000.0
36266GAA5,2025-09-04,2025-12-04,2058,0,223131000.0,64,,,11000.0
36266GAC1,2025-09-04,2025-12-04,1031,0,658876000.0,63,,,87000.0
36267VAH6,2025-09-04,2025-12-04,529,0,487066000.0,61,,,200000.0
36267VAK9,2025-09-04,2025-12-04,508,0,308717000.0,61,,,194000.0
36267VAM5,2025-09-04,2025-12-04,454,0,463998000.0,63,,,300000.0
363576AB5,2025-09-04,2025-12-04,168,0,40833000.0,46,,,100000.0
369550BH0,2025-09-04,2025-12-04,493,0,221614000.0,61,,,110000.0
369550BJ6,2025-09-04,2025-12-04,304,0,72965000.0,56,,,100000.0
369550BM9,2025-09-04,2025-12-04,1133,0,181905001.0,63,,,17000.0
369550BR8,2025-09-04,2025-12-04,1235,0,631476000.0,63,,,53000.0
369604BZ5,2025-09-04,2025-12-04,1686,0,1036796000.0,63,,,95000.0
369604CA9,2025-09-04,2025-12-04,904,0,1015556000.0,62,,,125000.0
36962G3P7,2025-09-04,2025-12-04,1249,0,226535000.0,63,,,15000.0
36962GXZ2,2025-09-04,2025-12-04,1279,0,155086290.0,63,,,17000.0
370334CL6,2025-09-04,2025-12-04,821,0,121323000.0,64,,,33000.0
370334CT9,2025-09-04,2025-12-04,2032,0,280380000.0,63,,,12000.0
370334DA9,2025-09-04,2025-12-04,1480,0,327320000.0,63,,,25000.0
370334DB7,2025-09-04,2025-12-04,1014,0,371379000.0,63,,,27000.0
37045VAF7,2025-09-04,2025-12-04,2425,0,723516000.0,63,,,25000.0
37045VAH3,2025-09-04,2025-12-04,3787,0,388905000.0,63,,,25000.0
37045VAJ9,2025-09-04,2025-12-04,1654,0,369293615.0,65,,,25000.0
37045VAK6,2025-09-04,2025-12-04,1843,0,389933000.0,64,,,20000.0
37045VAL4,2025-09-04,2025-12-04,1134,0,196851000.0,63,,,25000.0
37045VAP5,2025-09-04,2025-12-04,2279,0,416142000.0,63,,,30000.0
37045VAQ3,2025-09-04,2025-12-04,802,0,363453000.0,62,,,50000.0
37045VAT7,2025-09-04,2025-12-04,1889,0,476879000.0,64,,,20000.0
37045VAY6,2025-09-04,2025-12-04,2525,0,236441000.0,63,,,18000.0
37045VAZ3,2025-09-04,2025-12-04,4796,0,287409000.0,66,,,8000.0
37045VBA7,2025-09-04,2025-12-04,1367,0,451061000.0,65,,,30000.0
37045XCY0,2025-09-04,2025-12-04,1554,0,460046000.0,63,,,25000.0
37045XDE3,2025-09-04,2025-12-04,1392,0,427077000.0,64,,,43000.0
37045XDL7,2025-09-04,2025-12-04,1320,0,303154000.0,64,,,20000.0
37045XDS2,2025-09-04,2025-12-04,1428,0,325655000.0,64,,,28000.0
37045XED4,2025-09-04,2025-12-04,7384,0,550732000.0,63,,,3000.0
37045XEG7,2025-09-04,2025-12-04,1298,0,260893000.0,63,,,25000.0
37045XEP7,2025-09-04,2025-12-04,2798,0,587640000.0,64,,,24000.0
37045XER3,2025-09-04,2025-12-04,37215,0,752498000.0,63,,,1000.0
37045XEU6,2025-09-04,2025-12-04,1395,0,457974000.0,63,,,40000.0
37045XEV4,2025-09-04,2025-12-04,1356,0,604632000.0,65,,,50000.0
37045XEY8,2025-09-04,2025-12-04,1248,0,232000000.0,63,,,28500.0
37045XEZ5,2025-09-04,2025-12-04,1855,0,357017000.0,63,,,30000.0
37045XFA9,2025-09-04,2025-12-04,2106,0,776554000.0,64,,,35000.0
37045XFB7,2025-09-04,2025-12-04,2222,0,970024000.0,63,,,25000.0
37045XFC5,2025-09-04,2025-12-04,1273,0,613597955.0,63,,,50000.0
37045XFG6,2025-09-04,2025-12-04,2037,0,872865000.0,64,,,31000.0
37045XFJ0,2025-09-04,2025-12-04,1196,2,1522277000.0,64,,,138500.0
37045XFK7,2025-09-04,2025-12-04,1906,0,2303523000.0,64,,,104500.0
373334JW2,2025-09-04,2025-12-04,337,0,160066000.0,57,,,60000.0
373334KP5,2025-09-04,2025-12-04,126,0,46269000.0,47,,,98500.0
373334KR1,2025-09-04,2025-12-04,421,0,126431000.0,59,,,36000.0
373334KT7,2025-09-04,2025-12-04,1204,0,378431000.0,63,,,25000.0
373334KW0,2025-09-04,2025-12-04,1854,0,271853000.0,63,,,10000.0
373334LA7,2025-09-04,2025-12-04,889,0,554578000.0,63,,,50000.0
375558AS2,2025-09-04,2025-12-04,379,0,203019000.0,54,,,65000.0
375558AX1,2025-09-04,2025-12-04,416,0,198384000.0,59,,,70500.0
375558BA0,2025-09-04,2025-12-04,490,0,447204000.0,60,,,225000.0
375558BD4,2025-09-04,2025-12-04,461,0,223598000.0,60,,,118000.0
375558BG7,2025-09-04,2025-12-04,1516,0,570111000.0,64,,,40000.0
375558BJ1,2025-09-04,2025-12-04,861,0,246042000.0,63,,,50000.0
375558BK8,2025-09-04,2025-12-04,382,0,366818000.0,61,,,125000.0
375558BS1,2025-09-04,2025-12-04,419,0,385287000.0,58,,,200000.0
375558BT9,2025-09-04,2025-12-04,284,0,163775000.0,57,,,90000.0
375558BY8,2025-09-04,2025-12-04,867,0,354609000.0,64,,,55000.0
375558BZ5,2025-09-04,2025-12-04,1070,0,404101000.0,63,,,25000.0
375558CA9,2025-09-04,2025-12-04,527,0,629264000.0,62,,,200000.0
375558CB7,2025-09-04,2025-12-04,873,0,289420000.0,63,,,50000.0
375558CC5,2025-09-04,2025-12-04,913,0,688968000.0,63,,,70000.0
375558CD3,2025-09-04,2025-12-04,723,0,1207600750.0,63,,,500000.0
375558CE1,2025-09-04,2025-12-04,518,0,582839000.0,63,,,425000.0
377372AE7,2025-09-04,2025-12-04,502,0,265598000.0,57,,,72000.0
377372AP2,2025-09-04,2025-12-04,1045,0,302219000.0,63,,,22000.0
377372AQ0,2025-09-04,2025-12-04,441,0,274814000.0,62,,,100000.0
37940XAB8,2025-09-04,2025-12-04,1657,0,274192000.0,63,,,14000.0
37940XAC6,2025-09-04,2025-12-04,272,0,150057000.0,50,,,100000.0
37940XAD4,2025-09-04,2025-12-04,1078,0,178212000.0,63,,,25000.0
37940XAH5,2025-09-04,2025-12-04,372,0,375946000.0,59,,,141000.0
37940XAQ5,2025-09-04,2025-12-04,1490,0,427443000.0,63,,,44000.0
37940XAR3,2025-09-04,2025-12-04,513,0,301007000.0,58,,,125000.0
37940XAW2,2025-09-04,2025-12-04,618,5,3056246000.0,19,,,940000.0
37940XAX0,2025-09-04,2025-12-04,546,2,1953213000.0,19,,,750000.0
37940XAY8,2025-09-04,2025-12-04,8955,3,3782970000.0,19,,,3000.0
38141EC31,2025-09-04,2025-12-04,995,0,385390000.0,63,,,90000.0
38141GA53,2025-09-04,2025-12-04,3075,0,398423000.0,63,,,4000.0
38141GA95,2025-09-04,2025-12-04,1716,0,1050485000.0,65,,,23000.0
38141GB29,2025-09-04,2025-12-04,2811,0,809219000.0,65,,,10000.0
38141GB37,2025-09-04,2025-12-04,1437,0,756550154.0,64,,,50000.0
38141GB60,2025-09-04,2025-12-04,1306,0,680147000.0,64,,,46000.0
38141GB78,2025-09-04,2025-12-04,29973,0,2245137000.0,65,,,3000.0
38141GB86,2025-09-04,2025-12-04,1018,0,1010282000.0,64,,,300000.0
38141GC36,2025-09-04,2025-12-04,18396,0,1119526000.0,64,,,3000.0
38141GC44,2025-09-04,2025-12-04,3670,4,4242689000.0,64,,,25000.0
38141GC51,2025-09-04,2025-12-04,1149,0,1729167000.0,64,,,343000.0
38141GC93,2025-09-04,2025-12-04,2070,1,2867205000.0,63,,,50000.0
38141GCU6,2025-09-04,2025-12-04,2573,0,216899000.0,63,,,10000.0
38141GD35,2025-09-04,2025-12-04,1871,8,11786632000.0,38,,,2000000.0
38141GD43,2025-09-04,2025-12-04,6227,17,17515960000.0,38,,,11000.0
38141GFD1,2025-09-04,2025-12-04,3381,0,1179259000.0,64,,,40000.0
38141GGM0,2025-09-04,2025-12-04,1211,0,330727000.0,65,,,31000.0
38141GVS0,2025-09-04,2025-12-04,714,0,494683000.0,63,,,113000.0
38141GXA7,2025-09-04,2025-12-04,448,0,277709000.0,61,,,100000.0
38141GXG4,2025-09-04,2025-12-04,3583,0,523221000.0,65,,,11000.0
38141GXH2,2025-09-04,2025-12-04,12675,0,859751334.0,64,,,6000.0
38141GXR0,2025-09-04,2025-12-04,2257,0,788496000.0,63,,,20000.0
38141GYB4,2025-09-04,2025-12-04,1551,0,549596000.0,63,,,45000.0
38141GYC2,2025-09-04,2025-12-04,519,0,132832000.0,63,,,70000.0
38141GYJ7,2025-09-04,2025-12-04,2349,0,918234000.0,64,,,11000.0
38141GYK4,2025-09-04,2025-12-04,297,0,444937000.0,56,,,215000.0
38141GYN8,2025-09-04,2025-12-04,1264,0,1058444000.0,63,,,95000.0
38141GZM9,2025-09-04,2025-12-04,3123,0,965094200.0,64,,,9000.0
38141GZN7,2025-09-04,2025-12-04,480,0,271141000.0,63,,,150000.0
38143VAA7,2025-09-04,2025-12-04,642,0,67940000.0,61,,,25000.0
38148LAF3,2025-09-04,2025-12-04,2302,0,440673000.0,63,,,39500.0
38148YAA6,2025-09-04,2025-12-04,717,0,418112000.0,63,,,108000.0
404119BV0,2025-09-04,2025-12-04,1337,0,421492000.0,63,,,36000.0
404119BY4,2025-09-04,2025-12-04,844,0,436107000.0,62,,,50000.0
404119BZ1,2025-09-04,2025-12-04,495,0,275571000.0,63,,,105000.0
404119CA5,2025-09-04,2025-12-04,2936,0,1370789000.0,63,,,20000.0
404119CB3,2025-09-04,2025-12-04,651,0,771278000.0,62,,,173000.0
404119CC1,2025-09-04,2025-12-04,655,0,269652000.0,63,,,50000.0
404119CK3,2025-09-04,2025-12-04,2564,0,567406000.0,64,,,14000.0
404119CL1,2025-09-04,2025-12-04,587,0,486450000.0,61,,,200000.0
404119CQ0,2025-09-04,2025-12-04,2884,0,262283000.0,63,,,15000.0
404119CR8,2025-09-04,2025-12-04,461,0,204982000.0,63,,,147000.0
404119CT4,2025-09-04,2025-12-04,3190,0,442780000.0,63,,,10000.0
404119CU1,2025-09-04,2025-12-04,853,0,306136000.0,63,,,40000.0
404119CV9,2025-09-04,2025-12-04,1495,0,667532000.0,63,,,22000.0
404119CZ0,2025-09-04,2025-12-04,761,0,279158000.0,63,,,100000.0
404119DA4,2025-09-04,2025-12-04,790,0,276991000.0,63,,,50000.0
404119DB2,2025-09-04,2025-12-04,1668,0,1656067000.0,63,,,100000.0
404119DC0,2025-09-04,2025-12-04,1127,0,2266321000.0,63,,,500000.0
404119DE6,2025-09-04,2025-12-04,621,1,1892855000.0,27,,,500000.0
404119DF3,2025-09-04,2025-12-04,856,0,2505358000.0,27,,,1000000.0
404119DH9,2025-09-04,2025-12-04,658,1,2092777000.0,27,,,1058000.0
404121AK1,2025-09-04,2025-12-04,1496,0,320458000.0,64,,,30000.0
404121AL9,2025-09-04,2025-12-04,557,0,584825000.0,62,,,170000.0
404280AG4,2025-09-04,2025-12-04,125,0,34039000.0,39,,,200000.0
404280AH2,2025-09-04,2025-12-04,254,0,80133000.0,48,,,102500.0
404280AJ8,2025-09-04,2025-12-04,73,0,47059000.0,26,,,250000.0
404280AM1,2025-09-04,2025-12-04,630,0,109117000.0,62,,,30000.0
404280AQ2,2025-09-04,2025-12-04,320,0,275475000.0,58,,,300000.0
404280CF4,2025-09-04,2025-12-04,1205,0,402927000.0,64,,,30000.0
404280CH0,2025-09-04,2025-12-04,207,0,234554000.0,49,,,300000.0
404280CK3,2025-09-04,2025-12-04,424,0,306515400.0,57,,,200000.0
404280CT4,2025-09-04,2025-12-04,654,0,420946000.0,64,,,200000.0
404280CY3,2025-09-04,2025-12-04,366,0,328050000.0,58,,,268000.0
404280DH9,2025-09-04,2025-12-04,441,0,271766000.0,61,,,250000.0
404280DM8,2025-09-04,2025-12-04,539,0,454586000.0,64,,,250000.0
404280DV8,2025-09-04,2025-12-04,492,0,413766000.0,59,,,360000.0
404280DW6,2025-09-04,2025-12-04,640,0,688491000.0,65,,,500000.0
404280EE5,2025-09-04,2025-12-04,369,0,393423000.0,63,,,400000.0
404280EG0,2025-09-04,2025-12-04,338,0,154416000.0,56,,,200000.0
404280EN5,2025-09-04,2025-12-04,416,0,508774000.0,59,,,400000.0
404280ER6,2025-09-04,2025-12-04,401,0,414472000.0,61,,,300000.0
404280ES4,2025-09-04,2025-12-04,605,0,721227000.0,65,,,410000.0
404280EW5,2025-09-04,2025-12-04,531,0,924108000.0,66,,,365000.0
404280EX3,2025-09-04,2025-12-04,704,0,1277564000.0,66,,,600000.0
404280FE4,2025-09-04,2025-12-04,894,6,4475445000.0,27,,,1500000.0
404280FG9,2025-09-04,2025-12-04,1393,6,5452712000.0,30,,,1000000.0
40434LAJ4,2025-09-04,2025-12-04,1017,0,345944000.0,64,,,50000.0
40434LAN5,2025-09-04,2025-12-04,5002,0,625348000.0,65,,,9000.0
406216AW1,2025-09-04,2025-12-04,563,0,65904000.0,54,,,25000.0
406216AY7,2025-09-04,2025-12-04,1205,0,66388000.0,63,,,14000.0
406216BE0,2025-09-04,2025-12-04,705,0,204213000.0,62,,,30000.0
406216BJ9,2025-09-04,2025-12-04,2643,0,657946000.0,63,,,25000.0
406216BK6,2025-09-04,2025-12-04,2060,0,594200500.0,63,,,25000.0
406216BL4,2025-09-04,2025-12-04,1047,0,251325000.0,64,,,50000.0
416515BF0,2025-09-04,2025-12-04,157,0,96334000.0,43,,,155000.0
418056AZ0,2025-09-04,2025-12-04,1834,0,256715000.0,64,,,25000.0
42250PAA1,2025-09-04,2025-12-04,410,0,106895000.0,59,,,100000.0
42250PAE3,2025-09-04,2025-12-04,425,0,158201000.0,61,,,88000.0
42809HAC1,2025-09-04,2025-12-04,326,0,108120000.0,50,,,35000.0
42809HAD9,2025-09-04,2025-12-04,438,0,228422000.0,63,,,100000.0
428236BR3,2025-09-04,2025-12-04,1875,0,330481000.0,65,,,25000.0
42824CAX7,2025-09-04,2025-12-04,1212,0,249082000.0,63,,,20000.0
42824CAY5,2025-09-04,2025-12-04,1649,0,482181000.0,64,,,30000.0
42824CBT5,2025-09-04,2025-12-04,2440,0,702487000.0,65,,,26000.0
42824CBU2,2025-09-04,2025-12-04,2093,0,374424000.0,64,,,31000.0
42824CBV0,2025-09-04,2025-12-04,3829,0,782057000.0,64,,,25000.0
42824CBW8,2025-09-04,2025-12-04,1436,0,1151042000.0,63,,,100000.0
42824CCA5,2025-09-04,2025-12-04,2031,0,1973403000.0,61,,,50000.0
437076AS1,2025-09-04,2025-12-04,2483,0,522096000.0,63,,,25000.0
437076AV4,2025-09-04,2025-12-04,769,0,156022000.0,62,,,25000.0
437076BA9,2025-09-04,2025-12-04,471,0,200750000.0,58,,,50000.0
437076BD3,2025-09-04,2025-12-04,731,0,256098000.0,61,,,40000.0
437076BF8,2025-09-04,2025-12-04,311,0,94076000.0,59,,,60000.0
437076BH4,2025-09-04,2025-12-04,559,0,241777000.0,61,,,63000.0
437076BP6,2025-09-04,2025-12-04,205,0,98613000.0,45,,,115000.0
437076BS0,2025-09-04,2025-12-04,327,0,142679000.0,61,,,110000.0
437076BX9,2025-09-04,2025-12-04,495,0,91159000.0,62,,,50000.0
437076BZ4,2025-09-04,2025-12-04,893,0,139507000.0,62,,,20000.0
437076CB6,2025-09-04,2025-12-04,2184,0,522399000.0,63,,,20000.0
437076CC4,2025-09-04,2025-12-04,672,0,302571000.0,63,,,89000.0
437076CD2,2025-09-04,2025-12-04,450,0,202536000.0,63,,,150000.0
437076CF7,2025-09-04,2025-12-04,1320,0,245425000.0,63,,,20000.0
437076CG5,2025-09-04,2025-12-04,575,0,215838000.0,63,,,71000.0
437076CJ9,2025-09-04,2025-12-04,1233,0,206623000.0,63,,,36000.0
437076CK6,2025-09-04,2025-12-04,241,0,67540000.0,52,,,80000.0
437076CP5,2025-09-04,2025-12-04,1666,0,363302000.0,64,,,28000.0
437076CQ3,2025-09-04,2025-12-04,399,0,224023000.0,62,,,200000.0
437076CS9,2025-09-04,2025-12-04,7190,0,334103000.0,64,,,3000.0
437076CT7,2025-09-04,2025-12-04,524,0,344024000.0,63,,,100000.0
437076DD1,2025-09-04,2025-12-04,2911,0,401320000.0,63,,,20000.0
437076DE9,2025-09-04,2025-12-04,1939,0,626944000.0,63,,,40000.0
437076DF6,2025-09-04,2025-12-04,1162,0,1347451000.0,65,,,150000.0
437076DK5,2025-09-04,2025-12-04,3680,0,3141923000.0,61,,,50000.0
438127AC6,2025-09-04,2025-12-04,667,1,215452000.0,65,,,20000.0
438127AE2,2025-09-04,2025-12-04,3533,0,954683151.43,64,,,30000.0
438127AF9,2025-09-04,2025-12-04,3636,0,896409000.0,63,,,25000.0
438516BU9,2025-09-04,2025-12-04,607,0,162551000.0,62,,,18000.0
438516BZ8,2025-09-04,2025-12-04,574,0,285472000.0,62,,,50000.0
438516CF1,2025-09-04,2025-12-04,1822,0,265143000.0,64,,,18000.0
438516CM6,2025-09-04,2025-12-04,3281,0,285100000.0,64,,,20000.0
440452AF7,2025-09-04,2025-12-04,633,0,126168000.0,63,,,20000.0
44107TAZ9,2025-09-04,2025-12-04,640,0,341380000.0,62,,,50000.0
444859BE1,2025-09-04,2025-12-04,344,0,69576000.0,53,,,54000.0
444859BR2,2025-09-04,2025-12-04,824,0,754075000.0,62,,,125000.0
444859BV3,2025-09-04,2025-12-04,1301,0,456023000.0,63,,,30000.0
444859BX9,2025-09-04,2025-12-04,615,0,376995000.0,62,,,106000.0
444859BY7,2025-09-04,2025-12-04,1746,0,515942000.0,63,,,25000.0
444859CA8,2025-09-04,2025-12-04,3218,0,816947000.0,63,,,20000.0
444859CB6,2025-09-04,2025-12-04,985,0,1095873000.0,63,,,219000.0
444859CD2,2025-09-04,2025-12-04,1469,0,652410000.0,63,,,35000.0
446150AS3,2025-09-04,2025-12-04,921,0,161604000.0,63,,,19000.0
446150BD5,2025-09-04,2025-12-04,1393,0,921670000.0,63,,,25000.0
446150BE3,2025-09-04,2025-12-04,837,0,384613000.0,63,,,35000.0
44644MAJ0,2025-09-04,2025-12-04,188,0,125934000.0,46,,,250000.0
449276AE4,2025-09-04,2025-12-04,365,0,263711000.0,61,,,200000.0
449276AF1,2025-09-04,2025-12-04,427,0,190154000.0,59,,,140000.0
449276AG9,2025-09-04,2025-12-04,573,0,529429000.0,63,,,250000.0
456837AW3,2025-09-04,2025-12-04,123,0,83781000.0,40,,,348000.0
456837BC6,2025-09-04,2025-12-04,231,0,166732000.0,51,,,220000.0
456837BH5,2025-09-04,2025-12-04,386,0,520295000.0,57,,,573000.0
456837BM4,2025-09-04,2025-12-04,371,0,566386000.0,59,,,378000.0
456837BR3,2025-09-04,2025-12-04,259,0,288962000.0,58,,,400000.0
456837BS1,2025-09-04,2025-12-04,346,0,726827000.0,55,,,800000.0
45687VAB2,2025-09-04,2025-12-04,513,0,293528000.0,61,,,39000.0
45687VAF3,2025-09-04,2025-12-04,597,0,451300000.0,61,,,100000.0
458140AK6,2025-09-04,2025-12-04,674,0,341251000.0,61,,,35000.0
458140AN0,2025-09-04,2025-12-04,2016,0,205599000.0,65,,,17000.0
458140AT7,2025-09-04,2025-12-04,767,0,98854000.0,63,,,25000.0
458140AV2,2025-09-04,2025-12-04,547,0,366090200.0,63,,,100000.0
458140AY6,2025-09-04,2025-12-04,500,0,243764000.0,63,,,89000.0
458140BG4,2025-09-04,2025-12-04,745,0,638952000.0,63,,,116000.0
458140BH2,2025-09-04,2025-12-04,3614,0,509080500.0,63,,,11000.0
