bond_id,Name,Sector,Rating_Bucket,Maturity_Bucket,Weight_Renorm,Sampled_Weight
412,AON NORTH AMERICA INC,Insurance,BBB,20yr+,0.0004914457410856699,0.009817238237878478
793,LOWES COMPANIES INC,Consumer Cyclical,BBB,20yr+,0.0003591644253731885,0.0096630627710966
865,ENTERPRISE PRODUCTS OPERATING LLC,Energy,A-or-better,3-5yr,0.00034636950755484485,0.008926863924008694
939,NOMURA HOLDINGS INC,Brokerage/Asset Managers/Exchanges,BBB,3-5yr,0.0003337760845052941,0.008842822284252618
24,BANK OF AMERICA CORP MTN,Banking,A-or-better,20yr+,0.00115950164701824,0.008790857719911557
25,ABBVIE INC,Consumer Non-Cyclical,A-or-better,3-5yr,0.0011526508248792845,0.008673555462945194
636,LOWES COMPANIES INC,Consumer Cyclical,BBB,20yr+,0.00039271330437719174,0.008457249752238962
658,UNION PACIFIC CORPORATION,Transportation,A-or-better,20yr+,0.00038767593515737144,0.00828923660498636
12,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,5-7yr,0.001308507028540525,0.008061516477659392
29,ORACLE CORPORATION,Technology,BBB,20yr+,0.0011349192852255169,0.00791813550147373
23,ORACLE CORPORATION,Technology,BBB,7-10yr,0.0011596023944026364,0.00791017436266803
760,BURLINGTON NORTHERN SANTA FE LLC,Transportation,A-or-better,20yr+,0.00036651898443412615,0.007095268610316725
11,BOEING CO,Capital Goods,BBB,20yr+,0.001316264577139048,0.007004309124334859
99,MORGAN STANLEY MTN,Banking,A-or-better,7-10yr,0.0008576624833666068,0.006971662075412461
963,SOUTHERN CALIFORNIA EDISON COMPANY,Electric,A-or-better,20yr+,0.00033014917866702346,0.006860527230238335
955,BARCLAYS PLC,Banking,Unknown/Ambiguous,5-7yr,0.00033135814727978035,0.006193573488697273
771,NEXTERA ENERGY CAPITAL HOLDINGS IN,Electric,BBB,5-7yr,0.0003635973102866303,0.006024916048503321
758,REGAL REXNORD CORP,Capital Goods,BBB,5-7yr,0.0003670227213561081,0.005898762026989687
710,LOWES COMPANIES INC,Consumer Cyclical,BBB,3-5yr,0.00037649297548937035,0.005806848977210179
580,STARBUCKS CORPORATION,Consumer Cyclical,BBB,3-5yr,0.0004077246646522563,0.005577489208167282
86,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0008882896882231144,0.005105930285695407
964,WELLTOWER OP LLC,Reits,A-or-better,3-5yr,0.00033014917866702346,0.005037208936355735
1165,WELLTOWER OP LLC,Reits,A-or-better,7-10yr,0.00030294738487999373,0.004943105962190579
15,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,3-5yr,0.0012658908849408452,0.004802452128173876
109,GOLDMAN SACHS GROUP INC/THE,Banking,A-or-better,7-10yr,0.0008389234698688752,0.004678932737647523
13,META PLATFORMS INC,Communications,A-or-better,7-10yr,0.001293898657803046,0.004442341864540731
28,AMAZON.COM INC,Consumer Cyclical,A-or-better,3-5yr,0.0011381432015262019,0.004248948986487323
723,HUMANA INC,Insurance,BBB,3-5yr,0.00037407503826385663,0.004163300063007822
4,META PLATFORMS INC,Communications,A-or-better,7-10yr,0.0014821955192399294,0.004079237812519397
5,AMAZON.COM INC,Consumer Cyclical,A-or-better,7-10yr,0.001460534831594702,0.004047148243260002
98,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0008579647255197961,0.003981648711986605
41,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0010490825137197787,0.0038077513576501663
21,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0011817668189698458,0.003755560724367953
366,EATON CORPORATION,Capital Goods,A-or-better,7-10yr,0.0005235841567081236,0.003755200059322136
104,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0008458750393922274,0.0036813728348229105
83,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0009037040380357645,0.0036760776045668083
663,JEFFERIES FINANCIAL GROUP INC,Brokerage/Asset Managers/Exchanges,BBB,7-10yr,0.0003859632296226325,0.0036385464977152808
16,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0012515847563565553,0.0035722633443466007
221,BROADCOM INC,Technology,A-or-better,7-10yr,0.0006604998521028396,0.0033378655019725297
91,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0008746887913295994,0.003300539324180495
70,WELLS FARGO & COMPANY,Banking,A-or-better,7-10yr,0.0009347342324298576,0.0032101555140653217
30,BANK OF AMERICA CORP MTN,Banking,A-or-better,7-10yr,0.0011345162956879313,0.002899702850858404
111,MORGAN STANLEY MTN,Banking,A-or-better,7-10yr,0.0008191769825271795,0.0028720046692641355
40,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0010513997035608961,0.0028464613916350987
768,VULCAN MATERIALS COMPANY,Capital Goods,BBB,3-5yr,0.0003638995524398195,0.002827358619252317
670,ENERGY TRANSFER LP,Energy,BBB,7-10yr,0.0003836460397815152,0.0027494595482293223
733,FORD MOTOR CREDIT COMPANY LLC,Consumer Cyclical,BBB,3-5yr,0.00037206009057592844,0.002665359413430003
73,JPMORGAN CHASE & CO,Banking,A-or-better,7-10yr,0.0009267751890625416,0.0025531133338102525
19,WELLS FARGO & COMPANY MTN,Banking,A-or-better,7-10yr,0.0012141067293610923,0.002532780050654507
9,SPACE EXPLORATION TECHNOLOGIES COR 144A,Communications,BBB,7-10yr,0.0013681494801031976,0.0024345126385192342
2,T-MOBILE USA INC,Communications,BBB,3-5yr,0.0015566478363088737,0.002382173453076347
664,ONEOK INC,Energy,BBB,7-10yr,0.0003858624822382361,0.0023053710250749908
749,GENERAL MOTORS FINANCIAL COMPANY I,Consumer Cyclical,BBB,7-10yr,0.0003691384164284327,0.002177579472499849
661,CHENIERE ENERGY INC,Energy,BBB,7-10yr,0.0003871721982353894,0.0020894687067398994
169,ORANGE SA,Communications,BBB,3-5yr,0.0007293103156455851,0.0020408798856354836
